,CAND_ID,numdonat
1244,H0VA02084,65
1245,S6CO00309,3
1246,H6IN03252,14
1247,H6MD04209,189
1248,H6NY01126,974
1249,S6OH00254,1940
1250,P60009933,2
1251,H6MA01096,5
1252,H6NY13113,2
1253,H2CA48095,5
1254,H6TN08151,51
1255,H4CA26139,38
1256,H6MD08531,1
1257,H2PA09035,344
1258,H6CO05159,18
1259,S6KS00080,31
1260,S8KS00227,5
1261,H4KS02115,1
1262,S6SC04148,9
1263,S4NC00162,228
1264,H6MN02123,69
1265,H4IL09074,3
1266,H4OK06056,44
1267,H6TX02079,252
1268,H4LA06179,1
1269,H6IN03211,2
1270,H6NC09176,6
1271,H0WA02080,52
1272,H8MA05143,88
1273,H4WA04104,91
1274,H6FL14112,5
1275,S6MO00305,24
1276,H0TX23086,763
1277,H6IA01155,248
1278,H6IL11117,113
1279,H4CT04114,84
1280,H0OH08029,558
1281,S4LA00115,112
1282,H4CA33119,346
1283,H4PA06052,78
1284,H6NY03205,56
1285,H8MN06047,68
1286,H6RI01112,4
1287,H0PA03271,206
1288,H0WV02104,42
1289,H6OH12127,5
1290,H8MN03069,624
1291,H6NY18211,1
