,CAND_ID,numdonat
1244,H0TX24233,1
1245,H0NY14296,620
1246,H0MA06148,4
1247,H4MA05084,76
1248,H0NM03136,60
1249,H8OH01043,326
1250,H0NY14254,23
1251,H0ID01311,52
1252,H0CA48198,1023
1253,H8FL01107,88
1254,H8NY11113,780
1255,P80001571,10044
1256,H6MD06212,2
1257,H0FL03175,50
1258,H0NY10070,44
1259,H6OR04047,307
1260,H8IN07184,41
1261,H0NC11191,9
1262,H0PA07132,82
1263,S0TN00318,1
1264,H0TN03452,5
1265,H8CA49074,202
1266,H0FL19155,6
1267,H0CA16138,21
1268,H8CA12171,54
1269,S0ME00111,1135
1270,H0WA06081,1
1271,H0TX28077,31
1272,H4VA08224,124
1273,H0CA17193,46
1274,H8CT05187,1
1275,H0FL22084,7
1276,H2CA50026,10
1277,H0TX12238,11
1278,P00012492,10
1279,S0GA00401,42
1280,H2TN05131,28
1281,H8CA09144,1
1282,H0IL05096,57
1283,H6CA20152,67
1284,H8OH11141,16
1285,S0MA00182,6
1286,H0NC11183,1
1287,H6OR02116,18
1288,H0MO02254,95
1289,H6FL13148,172
1290,H8NV02095,1
1291,H0VA02092,8
1292,H0CA45103,8
1293,H8CA25074,273
1294,H8TX18196,2
1295,S0NC00202,18582
1296,H0TX23177,1
1297,H0CO03165,3
1298,H0MI03316,97
1299,H8OH12297,13
1300,H4CA12055,1546
1301,P00014357,114
1302,H0AZ02190,9
1303,H4CA25123,12
1304,S0MT00132,84
1305,H0TX32103,1
1306,H0OH11098,7
1307,H2UT02324,48
1308,H0VA09055,14
1309,H0MI06152,130
1310,S0KS00091,27
1311,H0OH15149,17
1312,H0NY27132,10
1313,H0SC07029,23
1314,H6WI03099,22
1315,S8FL00273,17
1316,S4HI00136,79
1317,H8CA22154,3
1318,H2KY04121,36
1319,H2TX35011,212
1320,H8PA13125,28
1321,S0NH00219,1274
1322,H0GA07125,14
1323,H8TX31033,1
1324,H0TX24183,5
1325,H6MS01131,85
1326,H0NY15186,2
1327,H8NY10081,8
1328,H8MO07223,1
1329,H8GA07201,619
1330,S4WV00159,247
1331,H8IA02043,130
1332,H0UT02302,108
1333,H0TX11248,4
1334,H0MD05225,13
1335,H8TX03123,348
1336,H2NY14037,121
1337,H0NV04072,7
1338,H8PA05071,95
1339,H4AZ07043,52
1340,S0NH00300,4
1341,H0NY15160,57
1342,S4TX00433,11
1343,H8CA52052,7
1344,H2CA06259,176
1345,H0WA10075,24
1346,H0WV01114,3
1347,H6GA05217,4027
1348,S8MS00287,1332
1349,H6FL19087,3
1350,H0OK05205,3
1351,H8ME01120,17
1352,S8NE00182,3
1353,H8TX27049,202
1354,H8NJ11142,365
1355,H4NJ05135,7
1356,H8HI01200,1
1357,H0PA10102,12
1358,H0MA04267,1
1359,H2IL17071,2020
1360,P00013631,1
1361,H0WI06186,2
1362,H8OH12180,42
1363,H2NY03089,27
1364,H0WA10059,5
1365,H0NC02117,5
1366,H0TX22187,35
1367,H0KY04133,4
1368,H0CA10271,47
1369,H0NC02083,30
1370,H0IA02180,131
1371,H0CA42217,60
1372,H0NY03075,1
1373,H0KS02196,26
1374,H0MS01118,8
1375,H0FL26010,33
1376,H0KS01172,72
1377,H0TX15124,8
1378,H8FL15107,32
1379,H6TX31045,5
1380,H0FL16094,175
1381,H6GA09243,1
1382,H0AL07086,69
1383,H0TX24142,8
1384,H0IL15202,1
1385,H0TX26154,3
1386,H0LA05104,1
1387,H0ME01119,6
1388,H0MA04168,58
1389,H0PA05094,6
1390,H0CA48156,4
1391,H4FL20023,81
1392,H0UT03193,77
1393,H6IL18088,179
1394,H0TX34042,2
1395,H0SC01386,13
1396,H6NC09200,47
1397,H4WA05077,84
1398,H0MD07197,86
1399,H0CA32101,43
1400,H0MT00108,3
1401,H0GA11028,2
1402,H0MI14230,12
1403,H4CA20082,106
1404,H4LA06153,23
1405,H0CA36185,2
1406,H8MA03106,78
1407,S2NE00094,8
1408,H0OK02210,5
1409,H0FL08265,3
1410,H8ID01124,20
1411,S0NM00074,4
1412,H8WA01077,1
1413,H0NV04023,6
1414,S2TX00312,283
1415,H0FL23041,13
1416,H0NY17240,2
1417,H0WI07051,9
1418,S4NJ00185,945
1419,S8GA00180,3350
1420,H8SD01055,74
1421,H0GA09030,9
1422,H8VA07094,795
1423,H0AZ02232,18
1424,H0NC02125,699
1425,H0IL07175,17
1426,H4NY22051,133
1427,S8OR00207,4488
1428,H0CA33117,189
1429,H0MA04200,14
1430,H0GA06184,3
1431,P00009092,748
1432,H8TX05086,2
1433,H0AZ04535,5
1434,H0MN05178,621
1435,H2SC02042,133
1436,H0NM03102,298
1437,H4MS02068,65
1438,H0FL18199,28
1439,H8MI13243,12
1440,H0FL06145,36
1441,H0FL13158,32
1442,H0FL23090,3
1443,H4TX18054,40
1444,H2AL03032,48
1445,H0NC03222,1
1446,H0IN05201,9
1447,H0CA09125,16
1448,S2KY00012,17350
1449,H4WV02080,171
1450,H8LA03060,22
1451,H0ME02067,65
1452,H2TX14149,78
1453,H0MI10279,22
1454,S0TN00227,8
1455,S0KS00315,143
1456,H2CA39078,100
1457,H0WA10109,2
1458,H0TX23276,4
1459,H0TX23268,3
1460,H0CA53123,4
1461,H4TX04039,40
1462,H0IN01150,38
1463,H8MN08043,126
1464,H6IL08147,1672
1465,H0SC01402,2
1466,P00010454,410
1467,H6MD04209,58
1468,H0NY27090,8
1469,H0UT04050,30
1470,H0TX24167,42
1471,H0MA04218,2
1472,H0NY12175,7
1473,H8AZ09040,88
1474,H8CA10167,1978
1475,H0NY17265,76
1476,S0DE00183,4
1477,H0VA07133,48
1478,H6CO05159,2
1479,S8IN00171,6
1480,S6KS00080,7
1481,H8FL27110,1
1482,H4MT00050,351
1483,S8TN00337,115
1484,S4NC00162,6136
1485,H0CA09109,2
1486,H0MI11111,1
1487,H4OK06056,6
1488,S0SD00070,31
1489,H6TX02079,117
1490,H0CA23167,580
1491,H8TN02176,37
1492,H0WI06178,1
1493,H0KS01123,104
1494,H0FL19221,78
1495,H8TX06233,39
1496,H0KY04117,2
1497,H0MI08133,3
1498,H0IN09153,16
1499,H0UT01155,1
1500,H0WA02080,9
1501,H6FL14112,1
1502,H4WA04104,23
1503,H0NY15194,33
1504,S6MO00305,42
1505,H0TX23086,252
1506,H8VA04026,1
1507,H8NE02220,1165
1508,H0PA14138,18
1509,H8IL03102,946
1510,H0IL11128,35
1511,H4CA33119,284
1512,H0WI08125,8
1513,S0CO00559,1
1514,H0PR01042,10
1515,H0TX24274,1
1516,P60016342,1
1517,H8UT02305,2
1518,H0TX09176,12
1519,H0IN09179,29
1520,S0VA00104,43
1521,H0PA03271,44
1522,S0NJ00217,2
1523,H8OK01173,9
1524,H8NY21245,758
