,CAND_ID,numdonat
1239,S6FL00434,2
1240,H6MA09180,28
1241,H2NC09134,64
1242,H4TX19102,2
1243,S8CO00172,20
1244,H6AZ01215,18
1245,H6NY24177,1549
1246,P60007267,1
1247,H8TX10060,1
1248,H2CT05131,1458
1249,H4MA09052,147
1250,S8NJ00012,23
1251,H6FL18089,4
1252,H8FL15107,126
1253,H6TX31045,48
1254,H0AL07086,268
1255,S0HI00126,38
1256,H0FL18025,348
1257,S6AZ00019,2613
1258,H6MD02211,268
1259,H6GA09243,2
1260,H4MI06105,1485
1261,H4NY21111,7
1262,H2CA27198,66
1263,H4FL20023,824
1264,H2CA16100,329
1265,H0GA13032,17
1266,H8FL00034,298
1267,H4NJ03130,375
1268,H6IL18088,870
1269,H4OR02178,1
1270,H6VA07130,91
1271,H4LA05130,1
1272,H4FL14091,3
1273,H4CA45097,235
1274,H6IA04134,222
1275,H4WA05077,691
1276,H0CA32101,342
1277,H4CA20082,327
1278,H4LA06153,302
1279,H6OK02225,3
1280,H6FL10169,1
1281,S2NE00094,37
1282,S2TX00312,247
1283,H0WI07051,574
1284,S4NJ00185,139
1285,H6NV01208,4
1286,S6ID00112,424
1287,H0PA06076,411
1288,H0GA09030,145
1289,H6WI05110,39
1290,S6AZ00217,15
1291,H4NY22051,444
1292,H4WI03144,2
1293,H6SD01091,860
1294,S8OR00207,35
1295,H0CA33117,108
1296,H2SC02042,506
1297,H6MS01172,47
1298,H4IA01069,2
1299,H4MS02068,108
1300,H6CA50258,21
1301,H4TX18054,107
1302,H0NV03058,56
1303,S8WI00026,35656
1304,H2AL03032,294
1305,H6LA03114,39
1306,H2HI02508,1090
1307,H6NY19219,4
1308,S2KY00012,82
1309,H6FL02240,5
1310,H0TN06257,182
1311,H2TX14149,177
1312,H6FL02190,38
1313,H4WV02080,506
1314,H2CA39078,232
1315,H4FL19074,51
1316,H6WY00142,5
1317,S6NV00341,1
1318,H6IL08170,280
1319,H4TX04039,230
1320,H6OH10113,3
1321,H6IL08147,2422
1322,S6NV00259,18
1323,H6TN04184,103
1324,H0VA02084,78
1325,S6CO00309,3
1326,H6IN03252,14
1327,H6MD04209,388
1328,H6NY01126,6415
1329,S6OH00254,23583
1330,P60009933,3
1331,H6MA01096,7
1332,H6NY13113,13
1333,H2CA48095,14
1334,H6TN08151,60
1335,H4CA26139,109
1336,H6MD08531,1
1337,H2PA09035,436
1338,H6CO05159,29
1339,S6KS00080,35
1340,S8KS00227,5
1341,H4KS02115,1
1342,S6SC04148,23
1343,S4NC00162,269
1344,H6MN02123,83
1345,H6MD04225,1
1346,H4IL09074,6
1347,H4OK06056,61
1348,H6TX02079,415
1349,H4LA06179,1
1350,H6IN03211,4
1351,H6NC09176,9
1352,H0WA02080,89
1353,H8MA05143,272
1354,H4WA04104,207
1355,H6FL14112,7
1356,S6MO00305,79
1357,H0TX23086,1523
1358,H6IA01155,248
1359,H6IL11117,159
1360,H4CT04114,212
1361,H0OH08029,747
1362,S4LA00115,227
1363,H4CA33119,502
1364,H4PA06052,186
1365,H4WA07073,1
1366,H6NY03205,60
1367,H8MN06047,81
1368,P20003711,6
1369,H6RI01112,4
1370,H0PA03271,287
1371,H0WV02104,78
1372,H6OH12127,51
1373,H8MN03069,1640
1374,H6NY18211,1
