,CAND_ID,numdonat
687,H4MN06087,265
688,H6OH11160,30
689,H8CA39182,122
690,H2NM02100,1
691,H4AL06098,81
692,H4TX19136,325
693,S0NV00252,11
694,H2IA01055,998
695,H8GA07177,1
696,H6VA10209,1
697,S8MO00160,7810
698,H8OH02124,726
699,H0NY29054,683
700,H8NH02283,6
701,H8MI10116,38
702,H4HI01167,84
703,H0MI03126,188
704,H4WA05127,7
705,H8VA07128,5
706,H8CA45155,59
707,H8KY02080,104
708,H8IL16096,2
709,H2UT01094,213
710,H6NC04037,326
711,H8OK01157,209
712,H2TX23124,1
713,P00006841,1
714,S8OH00144,20
715,S6NV00218,3
716,H6TX12060,531
717,H6WA07458,1538
718,H4MI08135,643
719,H8PA18231,11
720,H8IN07150,1
721,H6CO03139,508
722,H8IL01114,24
723,S8NV00156,70359
724,H4NC01046,65
725,H6CA34237,376
726,H4ME02234,630
727,H4AR02141,895
728,H8NJ11191,1
729,H8WI07088,37
730,H8KS04088,4
731,H8NY10099,52
732,H8AR03074,285
733,H6NY13105,5
734,H8VA05130,1
735,H8CA34266,224
736,H2NV04011,1299
737,H6TX24149,202
738,H8CA48043,9
739,H2TX00015,79
740,H8MI01149,1476
741,H8PA15286,134
742,H8GA13035,5
743,S0WV00090,2491
744,H8FL27128,18
745,H8CA53084,71
746,H0TN03254,182
747,H2NC08185,470
748,H6VA01117,115
749,H6MI07223,2276
750,H0VA02118,2619
751,H8ND00104,14
752,H8PA06087,2096
753,H0CA27085,4162
754,H8FL11130,63
755,H8VA10122,286
756,H8CA08112,5
757,H8PA15211,1
758,H8WI03103,94
759,H8UT04053,3981
760,S8NY00082,15
761,H8TN02200,7
762,H8NJ11175,10
763,H8FL07070,96
764,H8AZ08158,399
765,H8MA03122,62
766,H8NY19173,162
767,P60006111,152
768,H8IN02185,1
769,H6TX06203,8
770,H8IL08119,16
771,H8NY21351,3
772,S8VA00305,18
773,H8PA17050,304
774,H0AR01083,226
775,H8FL02105,1
776,H8NY19223,266
777,S6WY00126,2
778,P00008003,34
779,H6IL18161,150
780,H8IN08141,164
781,H8NY21344,14
782,H6NY19193,24
783,S8AZ00197,24541
784,H6CA48245,176
785,H8PA04108,7
786,H6FL05169,1
787,H2CA28113,282
788,H8WY01062,5
789,H8IA04114,4
790,H4MA06090,430
791,H2NJ05014,77
792,H2MI17023,4
793,H2WA06129,541
794,H4CA07055,1
795,H8IN04173,3
796,H8ID01215,22
797,H8MS03125,162
798,H2TX30079,1
799,H2NY13096,138
800,H8PA07200,954
801,H8WA08205,2766
802,H2CA02142,358
803,S6IL00151,182
804,H8TN04099,1098
805,H8TX05144,135
806,H8NJ07173,41
807,H8NY19231,25
808,H8MD06176,8
809,H8FL22079,4
810,H6PA07113,6
811,H2FL14053,238
812,H6IN03229,285
813,H8IL04175,1
814,H8IL14067,2269
815,H2OH09031,91
816,H8MN07110,3
817,H8CA50148,9
818,S8MN00578,8566
819,H2FL06109,187
820,H8NY25105,656
821,H6FL18121,2
822,H8NY24116,6
823,H0NY18065,13
824,H8GA02061,2
825,H8NV03036,285
826,H4NC12100,83
827,H6CA22125,207
828,H8LA06162,5
829,H8SC05125,7
830,H0MO07113,103
831,H8VA10080,43
832,H8TX07116,40
833,H8FL18010,11
834,H4CO04090,147
835,H8CA39166,25
836,S8MA00326,33
837,H8OK05109,1070
838,H2AZ08102,238
839,H8FL06098,2024
840,H4NE02054,59
841,H0WA03161,453
842,H8IA03165,1
843,H6VA05142,82
844,S8NJ00558,5
845,H8TX02174,1
846,H0OH12062,28
847,H2MD05155,262
848,H6CA31134,334
849,H8OH02041,1
850,H8IA03124,5162
851,H0FL08208,109
852,S6RI00221,3527
853,S4AK00099,30
854,H8SC04391,20
855,H6KY05111,2
