,CAND_ID,numdonat
1237,H6CA25177,71
1238,H6MD07160,56
1239,H8TX29094,40
1240,H2NY21115,1
1241,H8CO07094,9
1242,S4AK00214,65
1243,H0GA08099,28
1244,H4CA18094,1
1245,H6CA24113,184
1246,H8IL05115,2
1247,H6TX15204,8
1248,H8PA01153,20
1249,H6NY16132,1
1250,S8MI00414,6
1251,H8OH16116,81
1252,H8NJ03206,2017
1253,H6LA01225,6
1254,S6MD03177,280
1255,H4MN08091,3
1256,H4NC05146,317
1257,H2MA09072,75
1258,H8FL15263,6
1259,H8OK01124,19
1260,H8CA48035,2503
1261,H8MO02190,2
1262,H8PA09024,8
1263,H8KS02249,12
1264,H4NC06136,3
1265,H6LA03148,107
1266,H4MO05234,68
1267,H4AZ04024,2
1268,S8MD00302,196
1269,H8CA28185,2
1270,H6TX34031,18
1271,H8MI02113,313
1272,H8WV01067,20
1273,H8TX22297,5
1274,H8TX31058,1626
1275,H8MI09092,8
1276,H6TN01388,31
1277,H6NY11174,400
1278,H6MI12264,11
1279,H8UT02255,113
1280,H6MN02149,367
1281,H2NC01081,109
1282,H8WA08122,2
1283,H8TX29052,132
1284,H6CA29203,2
1285,H8NY22151,1082
1286,H8TX23170,10
1287,H8GA06369,47
1288,H8IL13150,1623
1289,H8NV04026,4
1290,H0NY02085,1
1291,H8NC05063,94
1292,H4MA05084,134
1293,H8NH01186,275
1294,H6NY03031,22
1295,H8OH01043,379
1296,H8FL01107,1
1297,H8NY11113,1382
1298,H8NM01406,5
1299,P80001571,147
1300,H8MI11304,4
1301,H6MD06212,96
1302,H6OR04047,151
1303,H8IN07184,131
1304,H8WA08163,47
1305,S8NY00215,315
1306,H8TX07165,2
1307,S8DE00103,68
1308,H6FL09195,18
1309,H8CA49074,135
1310,H0OK01089,4
1311,H8TN07084,4
1312,H8CA12171,54
1313,H8IN09099,2
1314,H4VA08224,299
1315,H8IN02169,301
1316,H8CT05187,22
1317,H2CA50026,20
1318,H8CT05179,1
1319,H8TX29086,53
1320,H8IA04122,2
1321,H2TN05131,16
1322,H8CA09144,44
1323,H2MI11133,1
1324,H8TX16083,48
1325,H0IL05096,187
1326,H6CA20152,182
1327,H8OH11141,92
1328,H6OR02116,401
1329,H6FL13148,201
1330,H8NV02095,49
1331,H8CA25074,2872
1332,H8TX12074,52
1333,H8VA10171,34
1334,H8TX18196,6
1335,H8OH05150,46
1336,H8OH12297,866
1337,H4CA12055,520
1338,H8NC02094,26
1339,H4CA25123,365
1340,H2UT02324,111
1341,H0VA09055,209
1342,H8WV03113,2
1343,H8KS03114,84
1344,S0KS00091,16
1345,H8WA06100,6
1346,S8UT00143,180
1347,H8CA22154,2
1348,H6WI03099,51
1349,H6MN05183,103
1350,H8NC06079,113
1351,S8FL00273,4779
1352,S8PA00320,1349
1353,S4HI00136,40
1354,H2KY04121,45
1355,H2TX35011,111
1356,H8PA13125,89
1357,S8MI00364,25
1358,S0NH00219,30
1359,H8CA24150,1
1360,H8NY14133,1
1361,H0GA07125,130
1362,H6MS01131,96
1363,H0NY04057,3
1364,H0SC04257,37
1365,H8MO07223,9
1366,H8GA07201,917
1367,S4WV00159,2
1368,H8MI11361,12
1369,H8NY29032,38
1370,H8TX03123,249
1371,S8MO00145,6
1372,H2NY14037,126
1373,H6FL18147,1
1374,H8PA05071,210
1375,H4AZ07043,46
1376,H8CA49066,61
1377,S4TX00433,4
1378,H8CA52052,152
1379,H2CA06259,99
1380,H8OH12248,6
1381,H8WV03089,4
1382,H8MA03130,17
1383,H6GA05217,109
1384,H6FL19087,123
1385,H8ME01120,129
1386,H8ME02144,2
1387,S8NE00182,468
1388,H8TX27049,122
1389,H8NJ11142,2361
1390,H4NJ05135,2
1391,H2PA18143,14
1392,H8KS04120,280
1393,H8HI01200,25
1394,H8MP01015,36
1395,H8AR04130,22
1396,H2IL17071,625
1397,H8OH12180,238
1398,H8TX02208,6
1399,H2NY03089,183
1400,H2NC09134,56
1401,H8CA23103,21
1402,S8MN00628,2
1403,H8CT05252,16
1404,H8NY21252,11
1405,H6NY24177,1
1406,H8GA11062,8
1407,H8TX33021,7
1408,H2CT05131,322
1409,H8NY11089,2
1410,H8GA10130,3
1411,H4PA13181,51
1412,S8NJ00012,1
1413,H8FL15107,165
1414,H8CA52110,2
1415,H0AL07086,64
1416,H0TX24142,2
1417,H4MI06105,13
1418,H8MN06096,7
1419,H0FL18025,18
1420,H8AZ01229,62
1421,H8NC05055,5
1422,H4FL20023,246
1423,H8MI11288,7
1424,H8OH14111,861
1425,H4NJ03130,422
1426,H6IL18088,308
1427,H8IL04159,10
1428,H6VA07130,3
1429,P00005439,1
1430,H4CA45097,376
1431,H8FL07062,232
1432,H6NC09200,679
1433,H8CA48076,97
1434,H4WA05077,594
1435,H8OH10119,339
1436,H0CA32101,159
1437,H8TN07100,12
1438,H4CA20082,270
1439,H4LA06153,142
1440,H8MA03106,471
1441,H8MD06135,14
1442,H8AZ02144,8
1443,S2NE00094,508
1444,H8ID01124,113
1445,H8WA01077,8
1446,S2TX00312,8352
1447,H8CA26114,47
1448,H8PA16094,1
1449,H0WI07051,206
1450,S4NJ00185,160
1451,H8SD01055,515
1452,H8LA01130,8
1453,H0PA06076,60
1454,H0GA09030,93
1455,H8VA07094,2574
1456,H8MD05152,1
1457,H8FL23051,6
1458,H8NV03267,1
1459,H8MS03158,1
1460,H8IL17052,44
1461,S8MD00328,84
1462,H4NY22051,349
1463,S8CA00416,4
1464,S8OR00207,37
1465,H8MI11346,184
1466,H0CA33117,99
1467,H8TX05086,31
1468,H8VA01303,153
1469,H8ME02201,52
1470,H2SC02042,89
1471,H4MS02068,82
1472,H8CO05114,32
1473,H8MI13243,7
1474,H8CA10175,17
1475,H4TX18054,111
1476,S8WI00026,2
1477,H8WI07096,39
1478,H2AL03032,177
1479,H2HI02508,119
1480,H8GA03044,5
1481,H8PA16078,395
1482,S2KY00012,130
1483,H4WV02080,225
1484,H8NY13150,1
1485,H2TX14149,161
1486,H8CA35115,1
1487,H8LA03060,2
1488,H8MI11379,1
1489,H8NY17110,5
1490,H8NY25097,209
1491,H8CO07078,2
1492,H2CA39078,53
1493,H8GA02087,6
1494,H8IL10115,74
1495,H8CA26106,8
1496,H8CA32088,5
1497,H4TX04039,154
1498,H8MN08043,300
1499,H6IL08147,1292
1500,H6TN04184,4
1501,S8MA00318,211
1502,S8MS00253,237
1503,H6MD04209,79
1504,S6OH00254,10
1505,H8WV03105,22
1506,H8MN05213,9
1507,H8SD01063,41
1508,H8GA07151,20
1509,H8NY12137,3
1510,S8TX00418,4
1511,H8AZ09040,354
1512,H8CA10167,707
1513,H2PA09035,44
1514,H6CO05159,28
1515,S8IN00171,2692
1516,S6KS00080,8
1517,H8VA02053,4
1518,S8TN00337,2470
1519,S4NC00162,97
1520,S8CA00408,459
1521,S8TN00477,2
1522,H8TX06258,2
1523,H4OK06056,49
1524,H6TX02079,280
1525,H8WA09054,12
1526,H8TN02176,93
1527,H8TX06233,125
1528,H8NJ04204,1
1529,H8ND01029,1
1530,H0WA02080,66
1531,S8MI00422,1
1532,H8MA05143,18
1533,H4WA04104,79
1534,H8VA02079,1
1535,H8PA11087,23
1536,S6MO00305,6569
1537,H0TX23086,657
1538,H8VA04026,97
1539,H8NE02220,678
1540,H8IL03102,29
1541,H8NJ12108,12
1542,H8CA32070,2
1543,H4CA33119,218
1544,H8MA02082,4
1545,S8TX00335,1
1546,H8AL04094,25
1547,H4WA07073,1
1548,H8SC01124,422
1549,H8UT02305,31
1550,S8VT00141,24
1551,H8MD06150,6
1552,H8MI11262,11
1553,H0PA03271,345
1554,H8OK01173,113
1555,H8NY21245,539
1556,S8VA00313,9
